STATE,Facility_Count,Total_Resident_Days,Total_HPRD,Median_Total_HPRD,RN_HPRD,Median_RN_HPRD,Nurse_Care_HPRD,Median_Nurse_Care_HPRD,RN_Care_HPRD,Median_RN_Care_HPRD,Nurse_Assistant_HPRD,Median_Nurse_Assistant_HPRD,Contract_Staff_Percentage,Median_Contract_Staff_Percentage,RN_Admin_HPRD,Median_RN_Admin_HPRD,RN_DON_HPRD,Median_RN_DON_HPRD,LPN_HPRD,Median_LPN_HPRD,LPN_Admin_HPRD,Median_LPN_Admin_HPRD,CNA_HPRD,Median_CNA_HPRD,NAtr_HPRD,Median_NAtr_HPRD,MedAide_HPRD,Median_MedAide_HPRD,CY_Qtr
NE,184,875163.0,4.265,4.034,0.813,0.729,1.532,1.431,0.539,0.476,2.732,2.593,4.603,0.0,0.18,0.123,0.094,0.101,0.676,0.616,0.043,0.0,2.045,1.924,0.023,0.0,0.665,0.562,2020Q3
NE,186,836973.0,4.372,4.173,0.842,0.767,1.585,1.477,0.548,0.487,2.787,2.678,5.969,0.0,0.194,0.125,0.1,0.104,0.695,0.627,0.047,0.0,2.071,1.98,0.02,0.0,0.696,0.566,2020Q4
NE,189,818777.0,4.35,4.167,0.83,0.758,1.573,1.467,0.538,0.488,2.777,2.693,5.216,0.0,0.19,0.113,0.101,0.111,0.697,0.637,0.047,0.0,2.05,1.948,0.023,0.0,0.704,0.594,2021Q1
NE,186,836450.0,4.167,4.052,0.79,0.726,1.51,1.428,0.505,0.457,2.657,2.628,5.831,0.0,0.187,0.131,0.098,0.103,0.671,0.62,0.048,0.0,1.968,1.879,0.022,0.0,0.668,0.581,2021Q2
NE,188,878875.0,3.987,3.885,0.763,0.714,1.469,1.386,0.497,0.451,2.519,2.485,7.031,0.0,0.172,0.12,0.095,0.101,0.658,0.592,0.048,0.0,1.833,1.743,0.019,0.0,0.667,0.567,2021Q3
NE,187,862537.0,3.953,3.847,0.739,0.678,1.45,1.364,0.478,0.425,2.503,2.463,9.948,3.34,0.169,0.114,0.092,0.084,0.663,0.616,0.048,0.0,1.79,1.673,0.021,0.0,0.691,0.587,2021Q4
NE,185,839691.0,3.906,3.785,0.744,0.682,1.447,1.358,0.471,0.424,2.458,2.41,11.175,5.139,0.172,0.12,0.101,0.105,0.658,0.611,0.045,0.0,1.773,1.672,0.021,0.0,0.665,0.553,2022Q1
NE,181,848843.0,4.022,3.863,0.727,0.661,1.421,1.337,0.47,0.422,2.6,2.514,12.935,7.002,0.158,0.069,0.099,0.107,0.647,0.601,0.047,0.0,1.911,1.806,0.023,0.0,0.667,0.545,2022Q2
NE,184,874506.0,3.976,3.804,0.711,0.66,1.402,1.337,0.471,0.425,2.574,2.481,13.83,8.203,0.141,0.031,0.099,0.11,0.643,0.598,0.048,0.0,1.876,1.781,0.014,0.0,0.684,0.565,2022Q3
NE,181,863296.0,3.93,3.752,0.692,0.643,1.38,1.317,0.452,0.408,2.55,2.426,14.223,7.866,0.141,0.0,0.099,0.11,0.637,0.594,0.05,0.0,1.857,1.764,0.009,0.0,0.684,0.579,2022Q4
NE,179,846443.0,4.003,3.846,0.694,0.645,1.411,1.366,0.455,0.414,2.593,2.488,14.645,9.203,0.138,0.0,0.1,0.11,0.658,0.616,0.059,0.0,1.853,1.76,0.011,0.0,0.728,0.621,2023Q1
NE,183,856274.0,4.033,3.92,0.697,0.65,1.399,1.351,0.454,0.411,2.634,2.553,14.072,8.624,0.141,0.052,0.101,0.107,0.644,0.606,0.058,0.0,1.902,1.842,0.017,0.0,0.716,0.594,2023Q2
NE,182,887353.0,3.974,3.868,0.678,0.622,1.366,1.32,0.446,0.396,2.608,2.542,13.235,6.55,0.136,0.004,0.096,0.1,0.635,0.599,0.053,0.0,1.877,1.797,0.013,0.0,0.718,0.606,2023Q3
NE,181,893709.0,3.965,3.845,0.698,0.648,1.378,1.314,0.463,0.418,2.587,2.518,10.965,4.266,0.138,0.0,0.097,0.105,0.628,0.585,0.052,0.0,1.863,1.785,0.007,0.0,0.718,0.614,2023Q4
NE,179,880400.0,3.977,3.841,0.69,0.634,1.363,1.296,0.45,0.4,2.615,2.522,11.396,5.953,0.14,0.065,0.1,0.114,0.617,0.572,0.056,0.0,1.885,1.837,0.009,0.0,0.722,0.627,2024Q1
NE,176,863299.0,4.102,3.944,0.7,0.637,1.382,1.321,0.458,0.405,2.72,2.61,10.298,5.558,0.144,0.055,0.098,0.108,0.627,0.584,0.055,0.0,1.984,1.904,0.007,0.0,0.728,0.625,2024Q2
NE,179,885392.0,4.109,3.91,0.712,0.648,1.395,1.319,0.474,0.42,2.714,2.579,9.361,4.473,0.142,0.06,0.096,0.1,0.631,0.583,0.053,0.0,2.003,1.898,0.007,0.0,0.704,0.599,2024Q3
NH,69,560009.0,3.978,3.833,0.762,0.738,1.504,1.493,0.556,0.53,2.473,2.296,4.198,2.665,0.151,0.111,0.055,0.071,0.695,0.686,0.048,0.0,2.304,2.153,0.003,0.0,0.167,0.069,2017Q1
NH,71,568037.0,4.032,3.9,0.746,0.731,1.502,1.51,0.531,0.506,2.53,2.375,7.799,7.432,0.161,0.127,0.054,0.061,0.703,0.691,0.054,0.0,2.397,2.226,0.127,0.082,0.006,0.0,2017Q2
NH,72,564806.0,4.007,3.898,0.74,0.736,1.478,1.501,0.533,0.505,2.529,2.376,5.118,3.333,0.152,0.114,0.056,0.062,0.686,0.673,0.052,0.0,2.39,2.235,0.005,0.0,0.135,0.085,2017Q3
NH,70,572441.0,3.976,3.862,0.751,0.747,1.503,1.51,0.542,0.512,2.474,2.335,5.117,3.591,0.154,0.112,0.054,0.063,0.701,0.68,0.051,0.0,2.344,2.202,0.006,0.0,0.124,0.081,2017Q4
NH,71,563296.0,3.949,3.845,0.732,0.728,1.508,1.505,0.517,0.488,2.441,2.335,5.635,3.824,0.16,0.124,0.055,0.067,0.717,0.701,0.059,0.0,2.299,2.173,0.005,0.0,0.137,0.093,2018Q1
NH,73,583703.0,4.001,3.893,0.725,0.723,1.504,1.503,0.513,0.482,2.497,2.372,6.942,3.553,0.157,0.115,0.055,0.062,0.729,0.728,0.051,0.0,2.345,2.2,0.008,0.0,0.144,0.107,2018Q2
NH,72,588186.0,3.896,3.82,0.709,0.701,1.473,1.468,0.504,0.481,2.423,2.323,6.343,4.038,0.152,0.108,0.054,0.065,0.715,0.704,0.048,0.0,2.28,2.159,0.007,0.0,0.136,0.11,2018Q3
NH,73,591487.0,3.892,3.843,0.713,0.698,1.495,1.51,0.501,0.475,2.397,2.34,6.443,4.306,0.156,0.107,0.056,0.065,0.73,0.714,0.052,0.0,2.257,2.194,0.007,0.0,0.133,0.108,2018Q4
NH,72,577354.0,3.877,3.82,0.693,0.681,1.476,1.49,0.483,0.461,2.401,2.317,6.578,4.576,0.154,0.114,0.056,0.067,0.727,0.713,0.056,0.0,2.249,2.177,0.006,0.0,0.146,0.124,2019Q1
NH,73,581783.0,3.879,3.846,0.698,0.681,1.49,1.505,0.489,0.47,2.389,2.331,7.155,4.814,0.153,0.116,0.057,0.068,0.739,0.732,0.052,0.0,2.24,2.192,0.009,0.0,0.14,0.112,2019Q2
NH,72,583054.0,3.843,3.795,0.689,0.692,1.471,1.5,0.484,0.476,2.372,2.305,8.815,5.542,0.149,0.116,0.055,0.065,0.729,0.718,0.053,0.0,2.226,2.147,0.01,0.0,0.137,0.109,2019Q3
NH,73,592542.0,3.779,3.752,0.672,0.673,1.451,1.488,0.471,0.463,2.328,2.27,7.893,3.396,0.144,0.113,0.057,0.068,0.725,0.723,0.054,0.0,2.194,2.134,0.007,0.0,0.126,0.089,2019Q4
NH,65,527944.0,3.834,3.765,0.691,0.672,1.478,1.504,0.48,0.457,2.357,2.256,8.168,3.226,0.154,0.114,0.057,0.066,0.731,0.723,0.056,0.0,2.219,2.103,0.006,0.0,0.132,0.095,2020Q1
NH,69,523440.0,3.997,3.973,0.726,0.718,1.55,1.577,0.489,0.466,2.447,2.419,8.239,4.426,0.174,0.132,0.064,0.08,0.764,0.755,0.06,0.0,2.293,2.245,0.013,0.0,0.141,0.112,2020Q2
NH,72,523756.0,3.959,3.914,0.718,0.701,1.55,1.578,0.489,0.448,2.409,2.319,8.899,5.115,0.169,0.131,0.06,0.07,0.772,0.767,0.06,0.0,2.265,2.168,0.013,0.0,0.131,0.103,2020Q3
NH,71,495163.0,4.0,3.94,0.76,0.725,1.593,1.618,0.516,0.47,2.407,2.31,8.906,4.255,0.176,0.139,0.067,0.078,0.777,0.784,0.056,0.0,2.262,2.152,0.012,0.0,0.133,0.092,2020Q4
NH,73,478995.0,4.142,4.082,0.77,0.734,1.635,1.669,0.518,0.472,2.507,2.434,6.583,2.814,0.182,0.131,0.069,0.078,0.801,0.801,0.064,0.0,2.353,2.289,0.014,0.0,0.14,0.083,2021Q1
NH,71,501152.0,3.924,3.879,0.715,0.687,1.536,1.573,0.492,0.457,2.388,2.285,6.758,2.839,0.161,0.115,0.062,0.073,0.76,0.765,0.062,0.0,2.228,2.127,0.025,0.0,0.136,0.086,2021Q2
NH,72,508497.0,3.79,3.75,0.709,0.691,1.506,1.514,0.483,0.449,2.284,2.203,8.761,3.151,0.164,0.116,0.061,0.07,0.744,0.72,0.054,0.0,2.126,2.071,0.024,0.0,0.134,0.083,2021Q3
NH,73,504058.0,3.669,3.731,0.691,0.678,1.482,1.507,0.468,0.437,2.187,2.175,8.708,3.385,0.156,0.113,0.066,0.076,0.737,0.714,0.054,0.0,2.014,2.028,0.034,0.0,0.139,0.087,2021Q4
NH,71,482914.0,3.816,3.757,0.732,0.691,1.531,1.538,0.486,0.443,2.285,2.199,8.98,2.848,0.18,0.136,0.065,0.075,0.738,0.724,0.061,0.0,2.1,2.005,0.035,0.0,0.149,0.104,2022Q1
NH,72,503531.0,3.745,3.708,0.698,0.673,1.492,1.5,0.469,0.434,2.253,2.221,11.316,3.78,0.167,0.127,0.062,0.074,0.731,0.711,0.063,0.0,2.078,2.029,0.029,0.0,0.145,0.094,2022Q2
NH,71,506170.0,3.718,3.676,0.676,0.651,1.485,1.501,0.454,0.416,2.233,2.167,15.763,7.497,0.162,0.127,0.06,0.072,0.747,0.734,0.062,0.0,2.072,1.999,0.03,0.0,0.13,0.078,2022Q3
NH,72,502798.0,3.729,3.653,0.683,0.669,1.48,1.481,0.484,0.464,2.249,2.191,18.328,9.129,0.138,0.071,0.061,0.067,0.75,0.732,0.048,0.0,2.075,2.003,0.03,0.0,0.144,0.082,2022Q4
NH,73,509535.0,3.762,3.657,0.705,0.683,1.511,1.53,0.503,0.471,2.251,2.156,17.825,9.514,0.139,0.105,0.063,0.075,0.757,0.752,0.049,0.0,2.078,1.987,0.022,0.0,0.151,0.088,2023Q1
NH,73,517756.0,3.77,3.685,0.72,0.714,1.5,1.543,0.515,0.503,2.27,2.171,18.341,9.426,0.141,0.103,0.063,0.075,0.733,0.732,0.047,0.0,2.092,2.004,0.023,0.0,0.156,0.095,2023Q2
NH,73,533826.0,3.707,3.592,0.692,0.691,1.451,1.476,0.5,0.48,2.256,2.153,17.586,8.438,0.133,0.089,0.059,0.066,0.711,0.705,0.047,0.0,2.067,1.971,0.029,0.0,0.16,0.104,2023Q3
NH,73,534829.0,3.745,3.62,0.698,0.69,1.471,1.49,0.515,0.499,2.274,2.178,16.815,8.201,0.12,0.066,0.063,0.074,0.732,0.72,0.041,0.0,2.07,1.975,0.031,0.0,0.173,0.116,2023Q4
NH,73,531746.0,3.738,3.647,0.69,0.673,1.475,1.483,0.515,0.495,2.262,2.199,16.763,8.417,0.111,0.041,0.065,0.076,0.74,0.723,0.046,0.0,2.066,1.99,0.022,0.0,0.174,0.11,2024Q1
NH,72,530089.0,3.744,3.659,0.691,0.672,1.464,1.484,0.519,0.498,2.279,2.222,15.385,7.249,0.112,0.044,0.061,0.07,0.725,0.719,0.048,0.0,2.085,2.037,0.023,0.0,0.171,0.116,2024Q2
NH,73,542643.0,3.736,3.696,0.676,0.663,1.442,1.458,0.505,0.484,2.294,2.222,15.133,7.942,0.11,0.0,0.06,0.069,0.722,0.711,0.045,0.0,2.101,2.048,0.027,0.0,0.166,0.107,2024Q3
NJ,344,3792086.0,3.631,3.623,0.74,0.712,1.537,1.516,0.523,0.494,2.094,2.054,2.159,0.0,0.175,0.145,0.041,0.046,0.76,0.768,0.037,0.0,2.086,2.045,0.007,0.0,0.001,0.0,2017Q1
NJ,325,3542076.0,3.67,3.648,0.738,0.711,1.543,1.513,0.517,0.493,2.126,2.082,2.516,0.0,0.18,0.147,0.041,0.044,0.769,0.775,0.036,0.0,2.111,2.07,0.001,0.0,0.014,0.0,2017Q2
NJ,335,3680959.0,3.616,3.604,0.71,0.68,1.51,1.485,0.498,0.47,2.106,2.075,2.334,0.0,0.169,0.138,0.043,0.048,0.764,0.772,0.036,0.0,2.093,2.065,0.012,0.0,0.001,0.0,2017Q3
NJ,332,3698230.0,3.65,3.634,0.724,0.69,1.542,1.501,0.514,0.483,2.108,2.078,2.841,0.0,0.167,0.14,0.044,0.049,0.782,0.779,0.036,0.0,2.097,2.069,0.01,0.0,0.001,0.0,2017Q4
NJ,351,3837542.0,3.616,3.607,0.734,0.694,1.557,1.52,0.517,0.484,2.059,2.032,2.975,0.0,0.171,0.142,0.046,0.052,0.784,0.782,0.04,0.0,2.049,2.022,0.009,0.0,0.001,0.0,2018Q1
NJ,356,3940139.0,3.639,3.626,0.724,0.685,1.551,1.531,0.508,0.479,2.088,2.057,3.097,0.0,0.172,0.144,0.045,0.051,0.787,0.792,0.039,0.0,2.076,2.045,0.011,0.0,0.001,0.0,2018Q2
NJ,358,3966152.0,3.602,3.601,0.707,0.673,1.526,1.514,0.497,0.473,2.075,2.057,3.682,0.0,0.165,0.14,0.044,0.049,0.782,0.789,0.038,0.0,2.061,2.041,0.013,0.0,0.001,0.0,2018Q3
NJ,347,3858667.0,3.587,3.609,0.706,0.684,1.528,1.522,0.493,0.477,2.059,2.053,3.684,0.0,0.171,0.143,0.042,0.048,0.782,0.783,0.041,0.0,2.044,2.038,0.014,0.0,0.001,0.0,2018Q4
NJ,361,3900550.0,3.601,3.605,0.712,0.689,1.553,1.54,0.491,0.47,2.048,2.027,3.868,0.0,0.176,0.145,0.045,0.051,0.799,0.801,0.041,0.0,2.038,2.016,0.009,0.0,0.001,0.0,2019Q1
NJ,356,3879795.0,3.586,3.595,0.708,0.677,1.552,1.541,0.485,0.459,2.035,2.019,4.12,0.0,0.178,0.15,0.045,0.051,0.802,0.804,0.041,0.0,2.022,2.008,0.012,0.0,0.001,0.0,2019Q2
NJ,361,3957650.0,3.55,3.566,0.69,0.662,1.531,1.523,0.472,0.441,2.019,2.011,5.062,0.0,0.174,0.147,0.043,0.048,0.802,0.815,0.039,0.0,2.005,1.996,0.013,0.0,0.001,0.0,2019Q3
NJ,358,3917620.0,3.578,3.601,0.703,0.669,1.557,1.55,0.482,0.45,2.022,2.014,4.941,0.0,0.176,0.148,0.045,0.05,0.813,0.82,0.04,0.0,2.007,1.998,0.013,0.0,0.001,0.0,2019Q4
NJ,246,2458776.0,3.643,3.646,0.739,0.705,1.658,1.625,0.495,0.466,1.985,1.965,5.03,0.0,0.196,0.161,0.048,0.056,0.866,0.859,0.053,0.0,1.968,1.943,0.016,0.0,0.001,0.0,2020Q1
NJ,350,3145979.0,3.839,3.859,0.776,0.737,1.758,1.744,0.519,0.474,2.081,2.088,7.497,1.746,0.203,0.169,0.054,0.062,0.931,0.929,0.051,0.0,2.049,2.056,0.032,0.0,0.001,0.0,2020Q2
NJ,353,3108457.0,3.849,3.846,0.773,0.741,1.731,1.73,0.515,0.479,2.117,2.093,5.078,0.0,0.203,0.175,0.054,0.062,0.906,0.91,0.052,0.0,2.08,2.063,0.036,0.0,0.001,0.0,2020Q3
NJ,359,3188322.0,3.836,3.843,0.781,0.747,1.734,1.725,0.525,0.493,2.102,2.089,5.439,0.0,0.201,0.17,0.054,0.061,0.898,0.898,0.055,0.0,2.068,2.056,0.033,0.0,0.001,0.0,2020Q4
NJ,357,3163647.0,3.819,3.825,0.774,0.732,1.724,1.718,0.52,0.485,2.095,2.088,6.245,0.402,0.199,0.161,0.054,0.063,0.895,0.891,0.056,0.0,2.053,2.053,0.039,0.0,0.002,0.0,2021Q1
NJ,352,3191702.0,3.732,3.765,0.736,0.698,1.66,1.654,0.483,0.451,2.072,2.067,6.762,1.86,0.2,0.164,0.053,0.062,0.868,0.868,0.056,0.0,2.021,2.023,0.049,0.0,0.002,0.0,2021Q2
NJ,349,3336601.0,3.587,3.619,0.693,0.666,1.576,1.565,0.454,0.422,2.011,2.006,7.979,3.31,0.189,0.155,0.05,0.056,0.829,0.829,0.054,0.0,1.955,1.961,0.056,0.0,0.001,0.0,2021Q3
NJ,351,3415212.0,3.61,3.648,0.678,0.651,1.558,1.552,0.44,0.408,2.053,2.047,10.024,4.994,0.19,0.157,0.048,0.055,0.823,0.828,0.056,0.0,1.984,1.991,0.068,0.0,0.001,0.0,2021Q4
NJ,347,3371467.0,3.641,3.679,0.669,0.64,1.554,1.551,0.423,0.387,2.088,2.093,12.464,7.063,0.196,0.165,0.049,0.055,0.827,0.83,0.058,0.0,1.998,2.015,0.089,0.0,0.001,0.0,2022Q1
NJ,345,3429154.0,3.612,3.633,0.663,0.639,1.547,1.544,0.419,0.39,2.065,2.067,13.397,7.854,0.195,0.165,0.049,0.055,0.825,0.828,0.059,0.0,1.973,1.992,0.092,0.0,0.001,0.0,2022Q2
NJ,344,3485263.0,3.56,3.579,0.644,0.625,1.525,1.524,0.402,0.379,2.035,2.034,14.203,8.701,0.196,0.162,0.046,0.051,0.821,0.82,0.06,0.0,1.963,1.971,0.071,0.0,0.0,0.0,2022Q3
NJ,347,3554854.0,3.572,3.587,0.634,0.618,1.518,1.517,0.402,0.378,2.054,2.048,15.18,9.203,0.186,0.153,0.047,0.052,0.824,0.823,0.059,0.0,1.983,1.977,0.07,0.0,0.001,0.0,2022Q4
NJ,347,3548449.0,3.569,3.577,0.641,0.619,1.539,1.527,0.402,0.374,2.03,2.04,15.659,9.249,0.19,0.16,0.049,0.056,0.831,0.826,0.067,0.0,1.961,1.971,0.068,0.0,0.001,0.0,2023Q1
NJ,344,3546399.0,3.595,3.609,0.643,0.613,1.541,1.526,0.413,0.385,2.055,2.065,15.388,9.13,0.182,0.158,0.047,0.055,0.828,0.821,0.07,0.0,1.996,2.003,0.057,0.0,0.001,0.0,2023Q2
NJ,336,3513450.0,3.59,3.56,0.621,0.589,1.516,1.498,0.404,0.38,2.073,2.052,14.898,9.707,0.173,0.146,0.045,0.051,0.826,0.815,0.069,0.0,2.018,1.998,0.053,0.0,0.002,0.0,2023Q3
NJ,346,3657503.0,3.591,3.569,0.617,0.582,1.524,1.511,0.403,0.372,2.067,2.047,14.978,9.537,0.168,0.138,0.045,0.052,0.841,0.835,0.066,0.0,2.021,1.999,0.044,0.0,0.002,0.0,2023Q4
NJ,345,3688088.0,3.623,3.602,0.641,0.614,1.55,1.522,0.411,0.386,2.073,2.067,15.24,8.803,0.184,0.155,0.046,0.053,0.839,0.832,0.07,0.0,2.035,2.03,0.037,0.0,0.001,0.0,2024Q1
NJ,345,3680259.0,3.636,3.636,0.637,0.614,1.535,1.521,0.417,0.4,2.101,2.096,14.012,7.932,0.175,0.144,0.046,0.054,0.824,0.826,0.074,0.0,2.054,2.053,0.044,0.0,0.002,0.0,2024Q2
NJ,345,3713285.0,3.661,3.642,0.608,0.584,1.516,1.5,0.398,0.373,2.145,2.133,14.13,7.908,0.167,0.14,0.043,0.051,0.829,0.826,0.078,0.0,2.095,2.092,0.048,0.0,0.002,0.0,2024Q3
NM,68,505161.0,3.381,3.329,0.569,0.555,1.128,1.132,0.4,0.378,2.253,2.186,3.799,0.0,0.119,0.081,0.05,0.017,0.513,0.522,0.046,0.0,2.027,1.99,0.055,0.0,0.171,0.098,2017Q1
NM,70,513969.0,3.396,3.377,0.566,0.559,1.128,1.136,0.398,0.38,2.268,2.222,11.908,8.315,0.117,0.078,0.051,0.0,0.511,0.509,0.05,0.0,2.019,1.981,0.18,0.106,0.069,0.0,2017Q2
NM,68,499213.0,3.371,3.344,0.563,0.552,1.128,1.133,0.407,0.387,2.243,2.21,5.529,0.0,0.106,0.054,0.05,0.0,0.517,0.509,0.048,0.0,1.995,1.987,0.068,0.0,0.181,0.095,2017Q3
NM,70,502984.0,3.399,3.365,0.58,0.572,1.16,1.169,0.41,0.405,2.239,2.202,4.309,0.0,0.117,0.068,0.053,0.028,0.536,0.528,0.045,0.0,2.002,1.977,0.06,0.0,0.177,0.089,2017Q4
NM,71,508199.0,3.428,3.426,0.59,0.58,1.172,1.187,0.418,0.4,2.256,2.192,3.712,0.0,0.118,0.087,0.054,0.062,0.53,0.538,0.051,0.0,2.014,1.977,0.071,0.0,0.171,0.078,2018Q1
NM,70,499239.0,3.411,3.425,0.602,0.596,1.17,1.202,0.425,0.41,2.241,2.205,4.426,0.0,0.119,0.085,0.058,0.066,0.517,0.522,0.052,0.0,2.0,1.979,0.069,0.0,0.172,0.063,2018Q2
NM,73,519166.0,3.441,3.423,0.617,0.62,1.195,1.208,0.436,0.434,2.247,2.193,4.749,0.0,0.116,0.079,0.066,0.072,0.514,0.504,0.064,0.0,2.012,1.988,0.057,0.0,0.177,0.086,2018Q3
NM,72,511993.0,3.412,3.424,0.612,0.606,1.194,1.207,0.438,0.424,2.218,2.187,5.281,0.0,0.108,0.076,0.065,0.071,0.514,0.49,0.069,0.0,1.978,1.965,0.06,0.0,0.181,0.09,2018Q4
NM,72,509193.0,3.383,3.374,0.612,0.611,1.199,1.191,0.442,0.444,2.184,2.173,6.375,0.0,0.104,0.062,0.066,0.07,0.511,0.49,0.076,0.0,1.939,1.938,0.069,0.0,0.176,0.079,2019Q1
NM,69,505802.0,3.373,3.405,0.618,0.6,1.177,1.195,0.452,0.438,2.196,2.219,7.251,0.0,0.105,0.073,0.061,0.07,0.483,0.475,0.075,0.0,1.931,1.96,0.1,0.0,0.166,0.022,2019Q2
NM,70,514118.0,3.453,3.432,0.64,0.63,1.211,1.228,0.467,0.465,2.242,2.208,7.283,0.0,0.113,0.079,0.06,0.069,0.497,0.472,0.074,0.0,1.972,1.93,0.105,0.0,0.164,0.081,2019Q3
NM,70,514950.0,3.486,3.491,0.657,0.65,1.233,1.241,0.488,0.476,2.253,2.255,6.876,0.0,0.107,0.073,0.062,0.072,0.512,0.486,0.064,0.0,1.991,1.996,0.102,0.0,0.16,0.025,2019Q4
NM,64,447112.0,3.609,3.527,0.694,0.665,1.284,1.283,0.514,0.489,2.324,2.257,7.265,0.0,0.114,0.083,0.066,0.073,0.528,0.514,0.062,0.0,2.039,1.973,0.12,0.0,0.165,0.084,2020Q1
NM,67,448078.0,3.735,3.684,0.709,0.694,1.4,1.396,0.516,0.477,2.336,2.319,7.33,0.0,0.12,0.086,0.072,0.079,0.616,0.59,0.075,0.0,2.013,1.982,0.158,0.0,0.165,0.101,2020Q2
NM,69,441683.0,3.799,3.725,0.701,0.686,1.425,1.401,0.513,0.468,2.374,2.336,7.725,0.0,0.115,0.074,0.073,0.078,0.646,0.62,0.078,0.0,1.986,1.951,0.223,0.074,0.164,0.097,2020Q3
NM,67,417297.0,3.76,3.683,0.667,0.633,1.4,1.39,0.486,0.447,2.36,2.293,8.969,0.0,0.11,0.0,0.071,0.077,0.652,0.615,0.08,0.0,1.958,1.915,0.233,0.113,0.17,0.104,2020Q4
NM,69,405219.0,3.811,3.777,0.688,0.673,1.432,1.423,0.502,0.483,2.38,2.333,9.309,0.0,0.108,0.016,0.078,0.083,0.662,0.634,0.082,0.0,1.997,1.974,0.215,0.0,0.167,0.101,2021Q1
NM,67,425772.0,3.598,3.49,0.663,0.635,1.337,1.321,0.488,0.47,2.261,2.184,9.784,0.0,0.105,0.064,0.069,0.074,0.589,0.569,0.085,0.0,1.865,1.834,0.227,0.0,0.169,0.108,2021Q2
NM,66,437626.0,3.54,3.474,0.668,0.637,1.313,1.3,0.498,0.464,2.227,2.182,10.897,2.706,0.101,0.063,0.07,0.077,0.571,0.566,0.074,0.0,1.829,1.814,0.211,0.035,0.187,0.136,2021Q3
NM,68,432833.0,3.482,3.448,0.635,0.616,1.255,1.238,0.479,0.461,2.226,2.206,11.511,4.105,0.091,0.0,0.065,0.071,0.553,0.558,0.068,0.0,1.831,1.837,0.218,0.061,0.178,0.114,2021Q4
NM,68,439726.0,3.43,3.414,0.627,0.587,1.285,1.27,0.461,0.429,2.145,2.135,12.207,5.579,0.104,0.063,0.062,0.068,0.594,0.593,0.064,0.0,1.759,1.776,0.212,0.074,0.175,0.114,2022Q1
NM,68,447478.0,3.524,3.469,0.633,0.599,1.285,1.275,0.467,0.433,2.239,2.186,13.625,7.429,0.099,0.039,0.066,0.07,0.577,0.569,0.075,0.0,1.816,1.8,0.231,0.093,0.192,0.139,2022Q2
NM,67,461391.0,3.508,3.437,0.62,0.59,1.284,1.247,0.457,0.425,2.224,2.144,14.548,8.273,0.1,0.058,0.064,0.069,0.59,0.581,0.074,0.0,1.815,1.778,0.217,0.094,0.193,0.136,2022Q3
NM,67,464826.0,3.36,3.323,0.602,0.596,1.229,1.214,0.473,0.453,2.13,2.086,11.801,6.53,0.067,0.0,0.062,0.066,0.573,0.558,0.054,0.0,1.754,1.74,0.193,0.077,0.184,0.123,2022Q4
NM,66,458850.0,3.388,3.325,0.589,0.568,1.243,1.222,0.46,0.422,2.145,2.102,9.437,4.478,0.071,0.0,0.058,0.063,0.593,0.588,0.061,0.0,1.768,1.747,0.193,0.103,0.184,0.119,2023Q1
NM,67,474767.0,3.406,3.316,0.603,0.578,1.228,1.202,0.478,0.436,2.178,2.103,7.785,3.589,0.062,0.0,0.063,0.068,0.567,0.561,0.058,0.0,1.797,1.747,0.184,0.1,0.198,0.152,2023Q2
NM,66,479434.0,3.349,3.307,0.589,0.567,1.221,1.203,0.467,0.426,2.128,2.1,6.26,1.145,0.063,0.0,0.06,0.068,0.574,0.552,0.058,0.0,1.762,1.745,0.171,0.098,0.195,0.151,2023Q3
NM,66,483997.0,3.358,3.316,0.588,0.556,1.214,1.196,0.459,0.423,2.145,2.107,5.648,0.0,0.067,0.0,0.062,0.068,0.568,0.557,0.057,0.0,1.78,1.762,0.166,0.069,0.199,0.153,2023Q4
NM,66,487184.0,3.371,3.288,0.602,0.568,1.247,1.212,0.467,0.44,2.123,2.056,7.144,2.402,0.073,0.0,0.061,0.069,0.585,0.563,0.06,0.0,1.76,1.724,0.154,0.0,0.209,0.178,2024Q1
NM,66,482700.0,3.394,3.31,0.612,0.597,1.26,1.235,0.478,0.451,2.134,2.068,7.517,0.0,0.071,0.0,0.063,0.07,0.586,0.57,0.061,0.0,1.771,1.712,0.161,0.0,0.202,0.167,2024Q2
NM,65,487697.0,3.303,3.233,0.595,0.577,1.237,1.215,0.462,0.431,2.066,2.022,7.218,0.0,0.07,0.0,0.062,0.07,0.585,0.55,0.057,0.0,1.692,1.673,0.183,0.065,0.191,0.157,2024Q3
NV,52,445606.0,3.916,3.978,0.69,0.734,1.686,1.691,0.487,0.505,2.23,2.225,0.643,0.0,0.152,0.118,0.052,0.047,0.909,0.853,0.087,0.0,2.169,2.168,0.061,0.0,0.0,0.0,2017Q1
NV,47,419349.0,3.958,4.07,0.676,0.69,1.706,1.753,0.48,0.491,2.252,2.271,2.947,0.0,0.145,0.088,0.051,0.047,0.956,0.891,0.075,0.0,2.187,2.194,0.0,0.0,0.064,0.0,2017Q2
NV,52,462708.0,3.963,4.03,0.699,0.732,1.7,1.742,0.495,0.509,2.263,2.263,0.986,0.0,0.156,0.129,0.049,0.047,0.89,0.819,0.111,0.0,2.193,2.185,0.07,0.0,0.0,0.0,2017Q3
